Category 1,Category 2,Category 3,Product Code,Brand,Product Name,Supermarket Code,Price,Offers
Candies / Biscuits / Snacks,Candies / Confectioneries,Candies,P000003230,Sugus,Assorted Fruit Flavour Chews (Bag) 175g,PARKNSHOP,19.90,"Buy MARS designated brand over $399.00, can get a pc of M&a;M&s;s - Double 11 Limited Gift Set for free. Offer is only applicable to each single transaction. While stock lasts. The offer is not applicable to Click &a; Collect service. Online Exclusive / Purchase Chocolate, Candy &a; Chewing Gum over $40.00,free a pc of LINDT EXCELLENCE DARK 99PCT 50G.Offer is only applicable to each single transaction.While stock lasts.The offer is not applicable to Click &a; Collect service.Online Exclusive"
Candies / Biscuits / Snacks,Candies / Confectioneries,Candies,P000003230,Sugus,Assorted Fruit Flavour Chews (Bag) 175g,JASONS,19.90,
Candies / Biscuits / Snacks,Candies / Confectioneries,Candies,P000003230,Sugus,Assorted Fruit Flavour Chews (Bag) 175g,AEON,17.90,
Candies / Biscuits / Snacks,Candies / Confectioneries,Candies,P000003231,UHA,Puccho Stick Candy (Cola) 50g,WELLCOME,12.00,
Candies / Biscuits / Snacks,Candies / Confectioneries,Candies,P000003231,UHA,Puccho Stick Candy (Cola) 50g,PARKNSHOP,11.50,"Purchase Chocolate, Candy &a; Chewing Gum over $40.00,free a pc of LINDT EXCELLENCE DARK 99PCT 50G.Offer is only applicable to each single transaction.While stock lasts.The offer is not applicable to Click &a; Collect service.Online Exclusive"
Candies / Biscuits / Snacks,Candies / Confectioneries,Candies,P000003231,UHA,Puccho Stick Candy (Cola) 50g,JASONS,12.00,
Candies / Biscuits / Snacks,Candies / Confectioneries,Candies,P000003231,UHA,Puccho Stick Candy (Cola) 50g,AEON,9.90,
Candies / Biscuits / Snacks,Candies / Confectioneries,Chewing gums,P000000655,Wrigley's Airwaves,Menthol & Eucalyptus Chewing Gum 20pcs 28g,WELLCOME,11.00,Buy 2nd at half price
Candies / Biscuits / Snacks,Candies / Confectioneries,Chewing gums,P000000655,Wrigley's Airwaves,Menthol & Eucalyptus Chewing Gum 20pcs 28g,PARKNSHOP,10.80,"Buy 2 to save $1.80 / Buy MARS designated brand over $399.00, can get a pc of M&a;M&s;s - Double 11 Limited Gift Set for free. Offer is only applicable to each single transaction. While stock lasts. The offer is not applicable to Click &a; Collect service. Online Exclusive / Purchase Chocolate, Candy &a; Chewing Gum over $40.00,free a pc of LINDT EXCELLENCE DARK 99PCT 50G.Offer is only applicable to each single transaction.While stock lasts.The offer is not applicable to Click &a; Collect service.Online Exclusive"
Candies / Biscuits / Snacks,Candies / Confectioneries,Chewing gums,P000000655,Wrigley's Airwaves,Menthol & Eucalyptus Chewing Gum 20pcs 28g,JASONS,11.00,Buy 2nd at half price
Candies / Biscuits / Snacks,Candies / Confectioneries,Chewing gums,P000000655,Wrigley's Airwaves,Menthol & Eucalyptus Chewing Gum 20pcs 28g,WATSONS,9.50,HSBC earn 4x point
Candies / Biscuits / Snacks,Candies / Confectioneries,Chewing gums,P000000655,Wrigley's Airwaves,Menthol & Eucalyptus Chewing Gum 20pcs 28g,MANNINGS,9.60,Buy 2 at $17.00
Candies / Biscuits / Snacks,Candies / Confectioneries,Chewing gums,P000000655,Wrigley's Airwaves,Menthol & Eucalyptus Chewing Gum 20pcs 28g,AEON,9.50,
Candies / Biscuits / Snacks,Candies / Confectioneries,Chewing gums,P000003311,Wrigley's Airwaves,Menthol & Eucalyptus Chewing Gum (Mega) 54pcs 75.6g,WELLCOME,25.00,2 for $45.00
Candies / Biscuits / Snacks,Candies / Confectioneries,Chewing gums,P000003311,Wrigley's Airwaves,Menthol & Eucalyptus Chewing Gum (Mega) 54pcs 75.6g,PARKNSHOP,23.00,"Buy MARS designated brand over $399.00, can get a pc of M&a;M&s;s - Double 11 Limited Gift Set for free. Offer is only applicable to each single transaction. While stock lasts. The offer is not applicable to Click &a; Collect service. Online Exclusive / Purchase Chocolate, Candy &a; Chewing Gum over $40.00,free a pc of LINDT EXCELLENCE DARK 99PCT 50G.Offer is only applicable to each single transaction.While stock lasts.The offer is not applicable to Click &a; Collect service.Online Exclusive"
Candies / Biscuits / Snacks,Candies / Confectioneries,Chewing gums,P000003311,Wrigley's Airwaves,Menthol & Eucalyptus Chewing Gum (Mega) 54pcs 75.6g,JASONS,26.00,2 for $47.00
Candies / Biscuits / Snacks,Candies / Confectioneries,Chewing gums,P000003311,Wrigley's Airwaves,Menthol & Eucalyptus Chewing Gum (Mega) 54pcs 75.6g,WATSONS,19.90,HSBC earn 4x point
Candies / Biscuits / Snacks,Candies / Confectioneries,Chewing gums,P000003311,Wrigley's Airwaves,Menthol & Eucalyptus Chewing Gum (Mega) 54pcs 75.6g,MANNINGS,19.80,
Candies / Biscuits / Snacks,Candies / Confectioneries,Chewing gums,P000003311,Wrigley's Airwaves,Menthol & Eucalyptus Chewing Gum (Mega) 54pcs 75.6g,AEON,20.50,
Candies / Biscuits / Snacks,Candies / Confectioneries,Chewing gums,P000002819,Wrigley's Eclipse,Chewy Mints - Peppermint Flavour 45g,WELLCOME,9.00,2 for $16.50
Candies / Biscuits / Snacks,Candies / Confectioneries,Chewing gums,P000002819,Wrigley's Eclipse,Chewy Mints - Peppermint Flavour 45g,PARKNSHOP,10.10,"Buy 2 to save $3.70 / Buy MARS designated brand over $399.00, can get a pc of M&a;M&s;s - Double 11 Limited Gift Set for free. Offer is only applicable to each single transaction. While stock lasts. The offer is not applicable to Click &a; Collect service. Online Exclusive / Purchase Chocolate, Candy &a; Chewing Gum over $40.00,free a pc of LINDT EXCELLENCE DARK 99PCT 50G.Offer is only applicable to each single transaction.While stock lasts.The offer is not applicable to Click &a; Collect service.Online Exclusive"
Candies / Biscuits / Snacks,Candies / Confectioneries,Chewing gums,P000002819,Wrigley's Eclipse,Chewy Mints - Peppermint Flavour 45g,JASONS,9.00,2 for $16.50
Candies / Biscuits / Snacks,Candies / Confectioneries,Chewing gums,P000002820,Wrigley's Eclipse,Sugarfree Mints - Lemon Ice 34g,PARKNSHOP,15.20,"Buy 2 to save $1.40 / Buy MARS designated brand over $399.00, can get a pc of M&a;M&s;s - Double 11 Limited Gift Set for free. Offer is only applicable to each single transaction. While stock lasts. The offer is not applicable to Click &a; Collect service. Online Exclusive / Purchase Chocolate, Candy &a; Chewing Gum over $40.00,free a pc of LINDT EXCELLENCE DARK 99PCT 50G.Offer is only applicable to each single transaction.While stock lasts.The offer is not applicable to Click &a; Collect service.Online Exclusive"
Candies / Biscuits / Snacks,Candies / Confectioneries,Chewing gums,P000000865,Wrigley's Extra,Professional Sugar Free Gum - Peppermint 20 pellets 28g,WELLCOME,11.00,Buy 2nd at half price
Candies / Biscuits / Snacks,Candies / Confectioneries,Chewing gums,P000000865,Wrigley's Extra,Professional Sugar Free Gum - Peppermint 20 pellets 28g,PARKNSHOP,10.80,"Buy 2 to save $1.80 / Buy MARS designated brand over $399.00, can get a pc of M&a;M&s;s - Double 11 Limited Gift Set for free. Offer is only applicable to each single transaction. While stock lasts. The offer is not applicable to Click &a; Collect service. Online Exclusive / Purchase Chocolate, Candy &a; Chewing Gum over $40.00,free a pc of LINDT EXCELLENCE DARK 99PCT 50G.Offer is only applicable to each single transaction.While stock lasts.The offer is not applicable to Click &a; Collect service.Online Exclusive"
Candies / Biscuits / Snacks,Candies / Confectioneries,Chewing gums,P000000865,Wrigley's Extra,Professional Sugar Free Gum - Peppermint 20 pellets 28g,JASONS,11.00,Buy 2nd at half price
Candies / Biscuits / Snacks,Candies / Confectioneries,Chewing gums,P000000865,Wrigley's Extra,Professional Sugar Free Gum - Peppermint 20 pellets 28g,MANNINGS,9.60,Buy 2 at $17.00
Candies / Biscuits / Snacks,Candies / Confectioneries,Chewing gums,P000000110,Wrigley's Extra,Xylitol Sugarfree Gum - Strawberry 20pcs 28g,WELLCOME,11.00,Buy 2nd at half price
Candies / Biscuits / Snacks,Candies / Confectioneries,Chewing gums,P000000110,Wrigley's Extra,Xylitol Sugarfree Gum - Strawberry 20pcs 28g,PARKNSHOP,10.80,"Buy 2 to save $1.80 / Buy MARS designated brand over $399.00, can get a pc of M&a;M&s;s - Double 11 Limited Gift Set for free. Offer is only applicable to each single transaction. While stock lasts. The offer is not applicable to Click &a; Collect service. Online Exclusive / Purchase Chocolate, Candy &a; Chewing Gum over $40.00,free a pc of LINDT EXCELLENCE DARK 99PCT 50G.Offer is only applicable to each single transaction.While stock lasts.The offer is not applicable to Click &a; Collect service.Online Exclusive"
Candies / Biscuits / Snacks,Candies / Confectioneries,Chewing gums,P000000110,Wrigley's Extra,Xylitol Sugarfree Gum - Strawberry 20pcs 28g,JASONS,11.00,Buy 2nd at half price
Candies / Biscuits / Snacks,Dried fruits,Dried mangoes,P000001825,Guadalupe,Philippine Dried Mangoes 100g,WELLCOME,22.90,
Candies / Biscuits / Snacks,Dried fruits,Dried mangoes,P000001825,Guadalupe,Philippine Dried Mangoes 100g,JASONS,23.90,
Candies / Biscuits / Snacks,Dried fruits,Dried mangoes,P000001602,Profood Cebu,Philippines Dried Mangoes 100g,WELLCOME,24.00,
Candies / Biscuits / Snacks,Dried fruits,Dried mangoes,P000001602,Profood Cebu,Philippines Dried Mangoes 100g,PARKNSHOP,27.90,
Candies / Biscuits / Snacks,Dried fruits,Dried mangoes,P000001602,Profood Cebu,Philippines Dried Mangoes 100g,JASONS,24.90,
Candies / Biscuits / Snacks,Dried fruits,Raisins,P000003105,Del Monte Fruit Snacks,Sun Dried Raisins 340g,WELLCOME,29.90,
Candies / Biscuits / Snacks,Dried fruits,Raisins,P000003105,Del Monte Fruit Snacks,Sun Dried Raisins 340g,PARKNSHOP,38.00,
Candies / Biscuits / Snacks,Dried fruits,Raisins,P000003105,Del Monte Fruit Snacks,Sun Dried Raisins 340g,JASONS,31.00,
Candies / Biscuits / Snacks,Dried fruits,Raisins,P000003105,Del Monte Fruit Snacks,Sun Dried Raisins 340g,AEON,35.00,
Candies / Biscuits / Snacks,Dried fruits,Raisins,P000003567,Seeberger,Blue Raisins 200g,PARKNSHOP,27.90,
Candies / Biscuits / Snacks,Dried fruits,Raisins,P000003106,Sun-Maid Mini-Snacks,Raisins 9 Mini Boxes 125g,PARKNSHOP,25.90,
Candies / Biscuits / Snacks,Dried fruits,Dried Prunes,P000003108,Del Monte Fruit Snacks,Premium Pitted Prunes 10oz 283g,PARKNSHOP,39.90,
Candies / Biscuits / Snacks,Dried fruits,Dried Prunes,P000003108,Del Monte Fruit Snacks,Premium Pitted Prunes 10oz 283g,AEON,39.50,
Candies / Biscuits / Snacks,Dried fruits,Dried Prunes,P000003107,Sunsweet,Pitted Prunes - Bag 200g,WELLCOME,29.00,
Candies / Biscuits / Snacks,Dried fruits,Dried Prunes,P000003107,Sunsweet,Pitted Prunes - Bag 200g,PARKNSHOP,29.90,
Candies / Biscuits / Snacks,Dried fruits,Dried Prunes,P000003107,Sunsweet,Pitted Prunes - Bag 200g,JASONS,29.00,
Candies / Biscuits / Snacks,Dried fruits,Dried Prunes,P000003107,Sunsweet,Pitted Prunes - Bag 200g,AEON,33.50,
Candies / Biscuits / Snacks,Dried fruits,Apricots,P000003565,Seeberger,Apricots 200g,PARKNSHOP,40.90,
Candies / Biscuits / Snacks,Dried fruits,Apricots,P000003565,Seeberger,Apricots 200g,JASONS,44.90,
Candies / Biscuits / Snacks,Dried fruits,Apricots,P000003565,Seeberger,Apricots 200g,AEON,46.90,
Candies / Biscuits / Snacks,Snack bars / Energy bars,Energy bars / Snack bars,P000003348,Alpen,Light Bar - Summer Fruits (5 bars) 95g,WELLCOME,26.00,
Candies / Biscuits / Snacks,Snack bars / Energy bars,Energy bars / Snack bars,P000003348,Alpen,Light Bar - Summer Fruits (5 bars) 95g,JASONS,27.00,
Candies / Biscuits / Snacks,Snack bars / Energy bars,Energy bars / Snack bars,P000003348,Alpen,Light Bar - Summer Fruits (5 bars) 95g,AEON,29.90,
Candies / Biscuits / Snacks,Snack bars / Energy bars,Energy bars / Snack bars,P000003091,Alpen,Mixed Cereal Bar - Fruit & Nut (5 bars) 140g,PARKNSHOP,29.90,
Candies / Biscuits / Snacks,Snack bars / Energy bars,Energy bars / Snack bars,P000003091,Alpen,Mixed Cereal Bar - Fruit & Nut (5 bars) 140g,AEON,29.90,
Candies / Biscuits / Snacks,Snack bars / Energy bars,Energy bars / Snack bars,P000003349,Be-Kind,Bar - Maple Glazed Pecan & Sea Salt 40g,JASONS,15.00,
Candies / Biscuits / Snacks,Snack bars / Energy bars,Energy bars / Snack bars,P000003351,Fitbar,Fruits Fitbar (5 bars) 120g,WELLCOME,15.00,
Candies / Biscuits / Snacks,Snack bars / Energy bars,Energy bars / Snack bars,P000003351,Fitbar,Fruits Fitbar (5 bars) 120g,PARKNSHOP,20.00,
Candies / Biscuits / Snacks,Snack bars / Energy bars,Energy bars / Snack bars,P000003351,Fitbar,Fruits Fitbar (5 bars) 120g,JASONS,16.00,
Candies / Biscuits / Snacks,Snack bars / Energy bars,Energy bars / Snack bars,P000003351,Fitbar,Fruits Fitbar (5 bars) 120g,AEON,24.90,
Candies / Biscuits / Snacks,Snack bars / Energy bars,Energy bars / Snack bars,P000002229,Nature Valley,Chewy Granola Bars - Trail Mix (Fruit & Nut) (6 bars) 210g,WELLCOME,42.00,
Candies / Biscuits / Snacks,Snack bars / Energy bars,Energy bars / Snack bars,P000002229,Nature Valley,Chewy Granola Bars - Trail Mix (Fruit & Nut) (6 bars) 210g,JASONS,43.50,
Candies / Biscuits / Snacks,Snack bars / Energy bars,Energy bars / Snack bars,P000002229,Nature Valley,Chewy Granola Bars - Trail Mix (Fruit & Nut) (6 bars) 210g,AEON,42.00,
Candies / Biscuits / Snacks,Snack bars / Energy bars,Energy bars / Snack bars,P000002230,Nature Valley,Crunchy Granola Bars - Oats 'n Honey (12 bars) 253g,WELLCOME,42.00,
Candies / Biscuits / Snacks,Snack bars / Energy bars,Energy bars / Snack bars,P000002230,Nature Valley,Crunchy Granola Bars - Oats 'n Honey (12 bars) 253g,PARKNSHOP,49.90,
Candies / Biscuits / Snacks,Snack bars / Energy bars,Energy bars / Snack bars,P000002230,Nature Valley,Crunchy Granola Bars - Oats 'n Honey (12 bars) 253g,JASONS,43.50,
Candies / Biscuits / Snacks,Snack bars / Energy bars,Energy bars / Snack bars,P000002230,Nature Valley,Crunchy Granola Bars - Oats 'n Honey (12 bars) 253g,AEON,42.00,
Candies / Biscuits / Snacks,Snack bars / Energy bars,Energy bars / Snack bars,P000003352,Nestle,Cereal Bar - Koko Krunch Chocolate with Wheat Whole Grain (6 bars) 150g,PARKNSHOP,34.90,"Buy Nestle items(exclude nan pro milk powder,Nescafe RTD,case deal offer &a; pet care products)over $100.00,free a pc of NESTLE FITNESS DEL MILK CHOCO BF CEREAL BAR 22.5Gx6.Offer is only applicable to each single transaction.While stock lasts.Online Exclusive. / Buy Nestle items(exclude nan pro milk powder,Nescafe RTD,case deal offer &a; pet care products)over $400.00, enjoy 11% off. Offer is only applicable to each single transaction. While stock lasts.Online Exclusive."
Candies / Biscuits / Snacks,Snack bars / Energy bars,Soya bars,P000003354,Soyjoy,Fruits Soy Bar - Strawberry 27g,AEON,8.90,
Candies / Biscuits / Snacks,Biscuits,Sandwich crackers,P000003649,Arnott's Tim Tam,Original Chocolate Biscuits 200g,PARKNSHOP,27.90,
Candies / Biscuits / Snacks,Biscuits,Sandwich crackers,P000003649,Arnott's Tim Tam,Original Chocolate Biscuits 200g,JASONS,34.50,Buy 2 save 20%
Candies / Biscuits / Snacks,Biscuits,Sandwich crackers,P000000431,Bourbon,Petit Cheese Crackers 45g,WELLCOME,11.50,2 for $18.00
Candies / Biscuits / Snacks,Biscuits,Sandwich crackers,P000000431,Bourbon,Petit Cheese Crackers 45g,JASONS,12.00,2 for $18.00
Candies / Biscuits / Snacks,Biscuits,Sandwich crackers,P000001415,Garden,Lemon Puff 175g,PARKNSHOP,11.00,
Candies / Biscuits / Snacks,Biscuits,Sandwich crackers,P000001801,Garden,Lemon Puff (Tray Pack 24g x 12 packs) 288g,WELLCOME,27.50,
Candies / Biscuits / Snacks,Biscuits,Sandwich crackers,P000001801,Garden,Lemon Puff (Tray Pack 24g x 12 packs) 288g,PARKNSHOP,20.00,
Candies / Biscuits / Snacks,Biscuits,Sandwich crackers,P000001801,Garden,Lemon Puff (Tray Pack 24g x 12 packs) 288g,JASONS,27.50,
Candies / Biscuits / Snacks,Biscuits,Sandwich crackers,P000001801,Garden,Lemon Puff (Tray Pack 24g x 12 packs) 288g,AEON,27.50,
Candies / Biscuits / Snacks,Biscuits,Sandwich crackers,P000001318,Garden,Lemon Puff 350g,WELLCOME,17.00,
Candies / Biscuits / Snacks,Biscuits,Sandwich crackers,P000001318,Garden,Lemon Puff 350g,PARKNSHOP,17.00,
Candies / Biscuits / Snacks,Biscuits,Sandwich crackers,P000001318,Garden,Lemon Puff 350g,AEON,17.50,
Candies / Biscuits / Snacks,Biscuits,Sandwich crackers,P000001804,Garden,Sisisic Sandwich Biscuit - Cheese Flavoured (Tray Pack 47g x 8 packs) 376g,PARKNSHOP,30.00,Buy 2 to save $15.00
Candies / Biscuits / Snacks,Biscuits,Sandwich crackers,P000001804,Garden,Sisisic Sandwich Biscuit - Cheese Flavoured (Tray Pack 47g x 8 packs) 376g,AEON,27.50,
Candies / Biscuits / Snacks,Biscuits,Sandwich crackers,P000001807,Garden,Sisisic Sandwich Biscuit - Peanut Flavoured (Tray Pack 50g x 8 packs) 400g,WELLCOME,32.00,+$1.00 for 2nd item
Candies / Biscuits / Snacks,Biscuits,Sandwich crackers,P000001807,Garden,Sisisic Sandwich Biscuit - Peanut Flavoured (Tray Pack 50g x 8 packs) 400g,PARKNSHOP,30.00,Buy 2 to save $15.00
Candies / Biscuits / Snacks,Biscuits,Sandwich crackers,P000001807,Garden,Sisisic Sandwich Biscuit - Peanut Flavoured (Tray Pack 50g x 8 packs) 400g,AEON,27.50,
Candies / Biscuits / Snacks,Biscuits,Sandwich crackers,P000003648,Julie's,Le-mond Puff Sandwich (Lemon Flavoured Cream) 170g,PARKNSHOP,15.90,
Candies / Biscuits / Snacks,Biscuits,Sandwich crackers,P000003648,Julie's,Le-mond Puff Sandwich (Lemon Flavoured Cream) 170g,JASONS,24.00,2 for $32.00
Candies / Biscuits / Snacks,Biscuits,Sandwich crackers,P000000945,Lotte,Koala's March Biscuit - Chocolate 37g,WELLCOME,10.00,2 for $11.00
Candies / Biscuits / Snacks,Biscuits,Sandwich crackers,P000000945,Lotte,Koala's March Biscuit - Chocolate 37g,PARKNSHOP,9.50,"Purchase Four Seas Flagship Store items over $111.00, can get a pc of CALBEE BBQ FLAVOURED POTATO CHIPS A4 FILE for free. Offer is only applicable to each single transaction. While stock lasts.The offer is not applicable to Click &a; Collect service. Online Exclusive / Buy 2 to save $5.00"
